index,latitude,longitude,primary_fuel,energy
17947,59.3229,9.5375,Hydro,others
3025,-8.8011,-63.9497,Hydro,others
3795,46.3126,-83.0655,Hydro,others
26998,34.6236,-87.1011,Waste,others
24431,55.9679,-2.4086,Nuclear,others
7819,36.3436,102.7564,Hydro,others
16319,43.2108,11.0308,Geothermal,others
12113,45.5844,6.9414,Hydro,others
5525,45.7117,126.4655,Coal,others
30171,44.5485,-69.7104,Hydro,others
17822,14.1888,8.7859,Oil,others
19629,52.4622,103.9791,Coal,others
17237,3.288,113.0926,Gas,others
29405,33.6378,-117.7138,Storage,others
26132,21.3064,-158.105,Storage,others
21932,24.121,53.447,Gas,others
19927,-25.725,27.6115,Waste,others
1461,-20.1602,-44.9091,Oil,others
1898,-15.9825,-55.0828,Hydro,others
26404,42.1596,-72.5828,Hydro,others
18306,-17.7772,-71.1871,Gas,others
5579,39.9474,113.1053,Coal,others
6007,35.88,102.23,Hydro,others
19361,56.5699,104.1407,Coal,others
3443,-22.8193,-43.3103,Oil,others
3477,-23.0224,-45.5458,Oil,others
10161,60.4034,25.105,Gas,others
25052,42.4714,-71.7433,Oil,others
16733,43.422,141.8439,Coal,others
4653,43.8821,-65.9778,Hydro,others
34790,12.2117,108.2847,Hydro,others
9980,-2.5938,-78.5666,Hydro,others
1036,51.3193,4.853,Oil,others
4946,-23.445,-70.0758,Oil,others
34475,47.3851,-123.6052,Hydro,others
33711,34.2983,-81.3153,Nuclear,others
12165,43.4532,2.5599,Hydro,others
28975,44.781,-93.042,Gas,others
1805,-22.1578,-45.2806,Hydro,others
363,-18.6816,121.7848,Oil,others
16151,42.3496,14.4039,Gas,others
29051,43.5214,-76.4084,Nuclear,others
26938,43.645,-83.8401,Gas,others
13494,54.1428,12.1329,Coal,others
17070,-0.8093,37.6867,Hydro,others
2782,-26.65,-52.5333,Hydro,others
4284,53.321,-104.0431,Hydro,others
1117,-17.7875,-63.1521,Gas,others
30342,41.5377,-74.7714,Hydro,others
8523,27.58,110.29,Hydro,others
20069,34.9734,126.6313,Hydro,others
30116,42.3555,-122.9046,Waste,others
3710,49.9783,-123.1417,Hydro,others
17863,42.3271,130.3825,Coal,others
19636,53.5472,49.4539,Coal,others
13885,13.96,-90.798,Oil,others
19649,56.8425,35.9626,Gas,others
21151,61.5,14.8333,Hydro,others
2500,-21.9143,-47.498,Biomass,others
18970,38.6105,-9.1477,Waste,others
8720,30.1288,109.8705,Hydro,others
4767,-39.8009,-73.1852,Oil,others
26562,35.1867,-120.5994,Waste,others
17049,49.9167,73.2372,Coal,others
10028,31.2563,32.3171,Gas,others
29275,44.2718,-92.9848,Oil,others
26834,38.5106,-107.6253,Hydro,others
2300,-23.2821,-51.1416,Oil,others
13912,14.1107,-90.7227,Coal,others
10272,62.9167,30.25,Biomass,others
978,23.59,90.5153,Oil,others
2138,-23.544,-46.6265,Gas,others
29404,45.8883,-91.0769,Hydro,others
26513,26.7351,-80.9377,Waste,others
20091,35.2563,127.7763,Hydro,others
26007,43.8861,-75.4342,Gas,others
31509,35.6644,-89.9489,Coal,others
30319,37.8164,-120.312,Hydro,others
8968,43.9492,81.4757,Coal,others
3886,43.1216,-79.1739,Biomass,others
31048,34.1292,-119.1689,Gas,others
25863,43.9205,-69.9678,Hydro,others
8487,32.0349,120.7526,Coal,others
18171,59.3021,9.2047,Hydro,others
332,40.5078,44.7606,Hydro,others
1928,-19.9196,-43.9289,Oil,others
15668,-1.1704,116.7887,Coal,others
22798,53.7585,-0.3304,Biomass,others
27947,39.3732,-119.7645,Geothermal,others
15345,19.3804,74.8397,Biomass,others
4965,-36.662,-72.4822,Biomass,others
29765,35.6661,-119.7669,Gas,others
32432,59.4395,-151.7134,Oil,others
5178,21.0699,110.494,Coal,others
12999,51.3512,12.3784,Gas,others
19968,-23.6678,27.6128,Coal,others
14738,9.9356,77.1068,Hydro,others
5873,28.8322,102.8225,Hydro,others
897,47.3152,13.1389,Hydro,others
28150,35.8094,-115.4114,Cogeneration,others
19097,25.2997,51.4046,Gas,others
673,-34.7793,138.5224,Gas,others
33135,35.2097,-119.585,Gas,others
16796,34.2591,132.8723,Coal,others
33149,30.3764,-83.1806,Gas,others
16676,35.527,135.342,Coal,others
19777,28.35,46.049,Oil,others
18808,39.9447,-7.2011,Hydro,others
8116,39.2092,110.7858,Coal,others
27323,38.7786,-76.0769,Oil,others
19437,61.0585,28.8734,Hydro,others
18043,65.204,12.7936,Hydro,others
29902,40.9211,-79.2817,Hydro,others
7687,25.8621,105.8979,Hydro,others
15839,27.0517,53.6208,Hydro,others
34225,41.1625,-73.2083,Waste,others
25840,40.6994,-73.9764,Gas,others
10277,67.4167,26.6,Hydro,others
18604,52.3014,18.2369,Coal,others
34228,40.7824,-76.1762,Coal,others
28019,41.2108,-73.1075,Oil,others
27279,28.8295,-100.5522,Hydro,others
29770,44.4631,-83.7208,Hydro,others
20457,39.8964,4.2597,Oil,others
27193,46.4231,-120.56,Hydro,others
28276,56.9863,-135.1227,Hydro,others
34574,-34.2196,-58.0495,Biomass,others
24266,57.4947,-3.2089,Biomass,others
19485,51.7738,143.1131,Gas,others
1921,-26.5531,-52.3272,Hydro,others
31471,13.4624,144.6903,Oil,others
28598,35.6139,-115.3561,Gas,others
13904,14.26,-90.798,Oil,others
6033,22.6059,114.7419,Coal,others
10580,44.0521,1.66,Hydro,others
15302,12.2995,78.4038,Oil,others
34222,38.6716,-87.2931,Gas,others
22146,51.5182,0.0885,Biomass,others
16223,37.1399,15.2158,Gas,others
28544,32.7146,-115.518,Geothermal,others
184,-40.8421,-68.0869,Oil,others
20071,37.5109,126.609,Gas,others
9223,29.9219,119.5142,Hydro,others
17561,47.7492,27.8938,Gas,others
4515,44.1315,-77.5934,Hydro,others
10825,48.39,-4.26,Oil,others
17857,38.4631,125.8289,Coal,others
26075,32.5624,-116.9439,Gas,others
696,-17.3631,128.0331,Oil,others
20111,35.1968,126.8305,Gas,others
6747,40.98,111.7,Hydro,others
29704,43.1619,-78.745,Gas,others
30706,38.5714,-78.5936,Hydro,others
345,-16.7162,128.4031,Oil,others
13092,52.1951,8.6482,Gas,others
13873,39.3136,21.413,Hydro,others
32639,42.3125,-72.6394,Gas,others
2457,-6.9447,-35.1299,Biomass,others
3719,54.4491,-70.5121,Hydro,others
2302,-22.5956,-48.7869,Oil,others
14897,15.3773,76.4591,Hydro,others
7732,28.058,103.304,Hydro,others
15348,16.0869,78.9007,Hydro,others
33647,40.4767,-93.01,Oil,others
19896,45.9389,15.516,Nuclear,others
31837,33.3346,-112.8406,Gas,others
29913,36.6697,-119.7404,Gas,others
15862,30.21,56.7932,Gas,others
8459,44.0044,87.172,Coal,others
23745,51.8369,-4.2192,Waste,others
7597,26.5976,105.2029,Coal,others
2993,-26.6119,-52.5297,Hydro,others
23294,56.2727,-5.4897,Hydro,others
15697,3.5833,98.6667,Gas,others
24363,57.2122,-2.0745,Waste,others
34668,8.9948,-71.9136,Gas,others
13073,49.8108,9.0117,Gas,others
21338,47.6973,8.6349,Hydro,others
21616,9.1401,99.3331,Biomass,others
27659,39.3667,-81.2944,Coal,others
19590,54.1647,33.2367,Nuclear,others
9052,22.9838,112.1005,Coal,others
187,-35.1001,-57.4839,Oil,others
3942,43.6911,-79.6105,Gas,others
25884,40.955,-76.8788,Gas,others
17771,-38.0631,176.7272,Geothermal,others
21451,-6.6741,39.1843,Gas,others
314,-36.2314,-66.9381,Oil,others
718,-29.0927,122.4393,Gas,others
1430,-20.9967,-48.0154,Biomass,others
21703,40.3083,27.7687,Gas,others
8021,30.85,121.79,Gas,others
23841,51.6977,0.2588,Waste,others
26511,41.5567,-81.5882,Oil,others
6166,36.0764,117.1369,Coal,others
13727,51.6805,7.9696,Coal,others
8077,38.4291,113.5161,Hydro,others
1293,-20.6753,-53.5676,Hydro,others
30226,35.2269,-119.6294,Gas,others
33684,38.2683,-112.4806,Hydro,others
16366,46.0677,10.9826,Hydro,others
26387,39.8301,-75.3837,Oil,others
3133,-12.9937,-45.5083,Biomass,others
17819,13.5333,2.0667,Oil,others
6114,28.2344,106.3878,Hydro,others
31647,42.7312,-122.514,Hydro,others
2903,-23.6903,-52.1983,Biomass,others
19775,17.6,44.337,Oil,others
3659,45.2753,-66.0263,Gas,others
12216,42.953,-0.069,Hydro,others
19142,45.9134,22.8254,Coal,others
25569,33.907,-118.0131,Gas,others
21589,13.0988,100.9606,Gas,others
17651,16.96,97.408,Gas,others
23865,54.6027,-1.7059,Waste,others
29990,42.626,-112.1493,Hydro,others
28870,43.25,-73.8125,Gas,others
164,-27.4708,-58.8042,Oil,others
21682,34.6868,10.6424,Gas,others
10910,47.2295,2.8663,Biomass,others
32618,46.7844,-122.7197,Hydro,others
20249,42.0208,-6.417,Hydro,others
13825,38.7413,21.3654,Hydro,others
5403,38.9962,118.4877,Coal,others
8359,31.3,120.8,Gas,others
16428,38.0158,12.5108,Gas,others
29895,26.3403,-98.19,Gas,others
32046,40.0908,-104.5953,Gas,others
27004,40.4044,-111.5284,Hydro,others
13107,52.315,10.0914,Coal,others
5674,29.65,90.959,Gas,others
98,-38.9524,-68.0218,Gas,others
13413,48.5533,13.4337,Hydro,others
7468,26.2,100.82,Hydro,others
2588,-22.899,-43.1985,Gas,others
19240,55.6341,37.8173,Coal,others
14073,16.7708,74.9191,Biomass,others
254,-27.4184,-55.9097,Gas,others
27796,38.5569,-104.6875,Gas,others
19063,41.054,-7.7462,Hydro,others
24927,42.5027,-78.0686,Gas,others
10708,45.0113,5.0967,Biomass,others
7363,24.15,100.0667,Hydro,others
1697,-3.0241,-59.9592,Oil,others
21011,6.9083,80.5247,Hydro,others
5283,28.8612,115.9764,Coal,others
17481,17.8992,-93.1928,Gas,others
19671,69.0912,35.0418,Hydro,others
17271,-20.2613,57.3936,Biomass,others
10713,48.0976,5.1399,Biomass,others
23514,53.2922,-3.6367,Waste,others
10678,46.8989,4.7747,Biomass,others
26662,41.9757,-122.3581,Hydro,others
5444,24.0256,100.3698,Hydro,others
19425,57.4596,41.1741,Gas,others
25762,59.7786,-150.9401,Hydro,others
5899,34.6736,105.8431,Hydro,others
19553,47.5993,42.3717,Nuclear,others
15216,16.3532,77.3422,Coal,others
28127,59.5357,-135.2123,Hydro,others
11679,49.9764,1.2107,Nuclear,others
984,23.6584,90.4584,Oil,others
13657,52.0778,13.5173,Biomass,others
8911,32.2648,119.4114,Coal,others
18815,41.2285,-8.6498,Waste,others
28162,37.7903,-97.5217,Gas,others
4770,-33.6427,-70.6331,Hydro,others
17874,59.0568,6.6587,Hydro,others
17655,16.9,96.089,Gas,others
4985,-29.3668,-71.0429,Oil,others
19840,44.7229,21.1717,Coal,others
25949,36.7858,-80.9333,Hydro,others
21080,63.1419,16.1611,Hydro,others
21669,35.2031,8.7709,Gas,others
25035,42.3717,-72.5122,Gas,others
15775,-6.9507,110.4304,Coal,others
18143,66.9709,14.1516,Hydro,others
22778,52.4899,-2.0603,Waste,others
16533,40.568,141.4785,Coal,others
10147,66.35,26.85,Hydro,others
19537,61.8036,34.2756,Gas,others
6765,22.76,114.61,Gas,others
315,-28.5497,-56.0722,Oil,others
5669,23.8667,114.9061,Hydro,others
2899,-22.2271,-49.8997,Oil,others
1136,43.6924,17.7325,Hydro,others
5120,26.0279,117.1125,Hydro,others
34695,12.2852,108.0383,Hydro,others
20431,42.4637,-7.7237,Hydro,others
25178,42.6714,-71.9267,Storage,others
18380,14.4252,120.537,Coal,others
2061,-21.85,-48.5167,Hydro,others
4220,54.4711,-66.6125,Hydro,others
30932,35.0947,-84.6478,Hydro,others
7821,35.3195,100.1605,Hydro,others
30918,40.6564,-86.7528,Hydro,others
7592,35.3761,116.87,Coal,others
28885,41.2706,-73.9527,Nuclear,others
10593,45.151,2.01,Hydro,others
34854,21.0315,104.2138,Hydro,others
20967,7.6642,80.6772,Hydro,others
4108,53.7808,-77.5483,Hydro,others
30972,34.3262,-118.4448,Gas,others
16564,32.195,131.323,Hydro,others
25063,38.0719,-120.5394,Hydro,others
17242,5.407,101.301,Hydro,others
28653,43.8525,-70.7969,Hydro,others
21353,46.1814,8.851,Hydro,others
22137,52.7426,-2.7272,Waste,others
23981,53.5369,-1.1374,Biomass,others
17277,-20.4728,57.6274,Coal,others
13474,47.5585,7.9557,Hydro,others
5430,29.4908,107.7335,Hydro,others
27370,45.2178,-116.3158,Hydro,others
23831,55.8556,-3.1645,Waste,others
19778,26.2,44.015,Oil,others
6715,23.9,112.57,Hydro,others
31637,39.175,-84.5042,Gas,others
12145,44.4131,4.3317,Hydro,others
19305,55.9171,37.9736,Gas,others
25814,35.0786,-81.575,Gas,others
2002,-3.1995,-47.5937,Biomass,others
2346,-22.6721,-48.8156,Biomass,others
27607,33.0311,-96.9572,Waste,others
15343,12.3082,77.165,Hydro,others
7534,23.1167,113.25,Gas,others
15835,28.8298,50.8857,Nuclear,others
15221,28.6361,77.2542,Coal,others
2415,-14.4591,-54.03,Oil,others
26190,44.286,-122.0414,Hydro,others
31289,39.84,-75.2583,Gas,others
10190,63.3667,30.7,Hydro,others
22985,53.2376,-2.8315,Waste,others
12833,48.767,11.58,Gas,others
21169,62.3913,17.3063,Hydro,others
17124,18.2098,104.5389,Hydro,others
33754,40.0195,-105.202,Gas,others
6969,25.4845,115.0008,Hydro,others
33507,35.4856,-80.1758,Hydro,others
18367,14.5434,120.5987,Oil,others
25480,43.1472,-115.6666,Gas,others
4365,45.0686,-66.4543,Nuclear,others
33962,39.1992,-96.3086,Gas,others
1400,-23.2655,-52.4761,Biomass,others
20266,39.5333,-1.6,Hydro,others
26361,35.0191,-83.7914,Hydro,others
31,36.596,2.878,Gas,others
32654,47.5445,-121.8414,Hydro,others
1432,-21.4838,-51.0189,Biomass,others
19798,24.95,47.065,Oil,others
15047,13.245,80.3257,Coal,others
30457,40.79,-73.9537,Oil,others
4038,47.3047,-79.6966,Hydro,others
1757,-19.9432,-44.0061,Gas,others
17384,25.718,-100.0962,Gas,others
14034,65.6408,-16.8565,Geothermal,others
18576,50.3905,18.1133,Hydro,others
29635,39.7475,-86.1831,Oil,others
6895,46.0944,122.0225,Coal,others
29920,37.6464,-118.9092,Geothermal,others
1648,-12.9914,-38.4486,Oil,others
13934,14.33,-90.993,Biomass,others
9275,42.7372,88.645,Coal,others
28063,29.6807,-81.6809,Biomass,others
2646,-28.2825,-53.8097,Hydro,others
21895,48.3407,38.4049,Coal,others
18335,14.2992,121.4705,Hydro,others
1217,-27.0094,-52.4303,Hydro,others
27186,34.0609,-117.3532,Gas,others
3262,-1.452,-48.4945,Biomass,others
20932,39.7778,-5.6124,Hydro,others
19196,51.9756,47.7833,Gas,others
19648,56.9047,35.9058,Coal,others
19828,14.15,-16.0667,Oil,others
26523,40.1719,-88.8339,Nuclear,others
26340,37.6376,-95.4704,Gas,others
15958,52.7056,-8.6128,Hydro,others
1865,-29.2,-51.25,Hydro,others
2693,-8.388,-35.0055,Oil,others
8262,31.3219,106.0329,Hydro,others
22175,52.1299,1.4303,Biomass,others
18954,40.7422,-8.3194,Hydro,others
10179,62.8799,27.6768,Biomass,others
25662,39.9619,-77.5611,Waste,others
30230,38.6603,-90.1317,Gas,others
17350,25.9821,-98.0627,Gas,others
17729,51.9587,4.0272,Coal,others
1334,-15.7924,-47.8797,Oil,others
1892,-20.5957,-51.5975,Biomass,others
34769,21.2658,104.5407,Hydro,others
5205,44.9317,118.7082,Coal,others
6222,30.07,121.1,Gas,others
4317,49.561,-113.896,Hydro,others
34899,22.5041,105.9936,Hydro,others
34654,7.8997,-63.0322,Hydro,others
2620,-19.0,-53.0,Hydro,others
1428,-7.4878,-36.1386,Hydro,others
17098,29.0359,48.1536,Gas,others
21805,37.5009,36.5967,Hydro,others
8304,30.18,116.16,Hydro,others
13077,48.7503,11.4122,Hydro,others
6578,49.2631,119.8314,Coal,others
2725,-0.8664,-59.6047,Hydro,others
23304,56.6214,-5.5289,Hydro,others
30632,44.285,-105.3786,Gas,others
3048,-10.9071,-37.0622,Oil,others
7686,27.3657,119.4298,Hydro,others
29300,34.6831,-95.9349,Gas,others
10168,63.8333,23.0333,Biomass,others
28228,39.5618,-80.1631,Coal,others
32035,37.9256,-87.0372,Coal,others
9298,39.8535,111.2563,Coal,others
33057,39.7614,-92.4533,Oil,others
34001,39.58,-81.6564,Gas,others
16130,41.4686,14.1454,Hydro,others
27014,42.5995,-72.7335,Hydro,others
7138,19.7726,109.1841,Coal,others
27065,41.5734,-93.5577,Biomass,others
26029,33.7592,-84.395,Oil,others
28179,48.43,-97.4033,Oil,others
800,-34.8348,138.5572,Waste,others
10026,30.054,31.0456,Gas,others
17454,16.9428,-93.1012,Hydro,others
19790,24.41,47.013,Oil,others
17161,54.6676,25.156,Gas,others
23008,51.0051,-3.8238,Biomass,others
883,48.3166,14.1512,Hydro,others
18098,60.8933,6.0563,Hydro,others
28959,31.9698,-87.4806,Waste,others
5338,43.7778,125.1429,Coal,others
31413,46.316,-94.4849,Hydro,others
32972,63.521,-162.2863,Oil,others
27195,38.4044,-107.8102,Hydro,others
33538,39.7982,-88.3498,Gas,others
17653,21.67,96.473,Hydro,others
18157,63.0024,9.0191,Hydro,others
441,-27.0863,150.943,Gas,others
3503,-19.2986,-49.6505,Oil,others
10009,29.776,31.2983,Gas,others
14016,47.0956,17.5584,Coal,others
28909,41.7775,-87.8233,Coal,others
22329,51.6579,-3.4832,Waste,others
12559,52.5351,13.2426,Coal,others
16014,32.6339,35.3676,Gas,others
26545,37.0373,-95.6127,Gas,others
1817,-20.1169,-43.8681,Hydro,others
22088,57.6778,-5.7076,Hydro,others
2309,-19.0572,-52.5308,Hydro,others
20094,36.4727,127.26,Hydro,others
988,24.2532,91.3751,Gas,others
842,47.2342,11.8997,Hydro,others
15308,31.2642,78.4835,Hydro,others
4121,54.1693,-72.6146,Hydro,others
235,-32.1784,-64.4207,Hydro,others
17543,20.0596,-99.2774,Gas,others
22194,53.5062,-2.7176,Waste,others
15462,27.2517,88.4604,Hydro,others
30478,41.1131,-76.1581,Gas,others
34127,45.2497,-68.6483,Hydro,others
17791,-38.292,175.6835,Hydro,others
17778,-38.5279,176.2937,Geothermal,others
32566,46.9728,-123.7739,Waste,others
33532,43.2416,-70.9664,Waste,others
12679,47.9125,10.6117,Oil,others
15652,-5.2779,119.5817,Hydro,others
4722,42.2807,-83.0876,Gas,others
750,-38.1793,146.5654,Waste,others
10265,61.5037,23.7659,Hydro,others
423,-36.7853,147.2205,Hydro,others
27977,39.1872,-75.4994,Gas,others
23966,54.9773,-1.4559,Storage,others
18064,62.6648,10.1463,Hydro,others
31370,40.7551,-86.0575,Oil,others
27346,43.7151,-87.7059,Coal,others
13801,40.6192,21.6832,Coal,others
32457,41.8719,-88.2877,Waste,others
20312,37.6051,-0.9862,Gas,others
26845,39.4494,-75.0928,Waste,others
29183,38.2548,-122.273,Gas,others
8868,29.1,90.377,Hydro,others
3837,44.3353,-77.7723,Hydro,others
2351,-26.706,-49.1632,Oil,others
889,47.35,13.6833,Hydro,others
13005,48.7825,9.2315,Coal,others
29005,30.3648,-81.626,Gas,others
5282,44.4364,84.7608,Coal,others
19295,42.7662,44.6326,Hydro,others
32527,39.451,-75.0578,Gas,others
6065,24.2911,104.6928,Hydro,others
21757,37.8534,27.4658,Geothermal,others
7069,42.9956,129.6869,Hydro,others
2106,-20.1098,-49.7508,Biomass,others
29621,39.8614,-75.3358,Gas,others
1659,-26.9197,-50.4114,Hydro,others
34436,39.5538,-121.2041,Hydro,others
29421,37.9876,-103.5468,Oil,others
25334,43.7219,-105.7689,Gas,others
13074,54.1379,13.6671,Gas,others
28479,41.7631,-72.6733,Gas,others
30869,40.1533,-83.1267,Hydro,others
7947,23.0178,112.8436,Coal,others
25746,35.2964,-84.7569,Biomass,others
8110,37.9374,106.1396,Coal,others
15719,3.7715,98.6687,Gas,others
3697,49.4582,-117.4854,Hydro,others
7933,36.9389,113.2944,Gas,others
16913,36.2683,136.6483,Hydro,others
32763,43.7353,-88.4967,Gas,others
24107,51.7749,0.0171,Biomass,others
18976,40.8174,-7.0293,Hydro,others
11776,49.1737,1.41,Hydro,others
4619,49.3336,-112.8871,Hydro,others
8608,37.7053,118.1563,Coal,others
15774,-2.5213,121.357,Coal,others
29492,42.0602,-80.0208,Waste,others
15140,28.6146,77.2528,Gas,others
17904,59.1233,7.5106,Hydro,others
4667,49.8543,-123.4461,Hydro,others
26967,42.8378,-105.7769,Coal,others
5192,34.2851,109.0496,Coal,others
19869,49.2594,18.6815,Hydro,others
22660,52.2563,-1.187,Biomass,others
15347,30.2313,78.7924,Hydro,others
19576,68.8426,35.5683,Hydro,others
15778,-6.446,110.7423,Coal,others
19238,55.7001,37.586,Gas,others
32138,44.3356,-71.8742,Hydro,others
24578,53.5817,-2.7235,Waste,others
1606,-21.1593,-47.8055,Oil,others
32955,32.9192,-96.9894,Oil,others
15305,17.1354,74.4272,Biomass,others
1100,27.4254,89.9043,Hydro,others
32000,30.305,-97.7077,Gas,others
31286,39.5858,-119.0731,Geothermal,others
20869,43.4949,-7.2421,Hydro,others
31374,44.6381,-73.1625,Hydro,others
30029,43.6334,-72.3172,Hydro,others
2672,-24.7875,-51.43,Hydro,others
26561,44.4906,-73.1703,Oil,others
30683,44.3159,-94.4581,Oil,others
31345,40.1531,-74.7691,Waste,others
24279,50.2375,-5.1606,Waste,others
1984,-8.1713,-70.3496,Oil,others
31002,40.4219,-75.9356,Gas,others
28225,33.477,-81.9827,Hydro,others
3271,-20.6686,-51.3,Hydro,others
30622,44.0231,-117.4681,Geothermal,others
26450,40.4653,-74.3939,Waste,others
2263,-28.441,-48.9485,Coal,others
21229,47.3511,8.3421,Hydro,others
22105,54.845,-5.787,Gas,others
2411,-31.3519,-54.0266,Oil,others
23686,52.2406,0.1561,Waste,others
1008,53.1895,29.2055,Gas,others
1110,-16.4124,-67.7725,Hydro,others
1677,-7.7943,-34.9166,Oil,others
9377,5.2612,-4.0096,Gas,others
32074,45.8015,-120.1672,Waste,others
20941,41.2669,-6.3078,Hydro,others
15017,16.626,79.4909,Hydro,others
16128,46.2921,8.3038,Hydro,others
15870,35.7898,51.6785,Hydro,others
20020,35.0851,129.0003,Gas,others
19612,51.766,36.1389,Gas,others
17637,16.47,97.654,Gas,others
10526,16.1272,-61.769,Geothermal,others
26375,36.1682,-83.4977,Hydro,others
28702,61.5309,-166.1019,Oil,others
28447,37.7258,-85.7258,Waste,others
31460,42.0906,-72.5917,Waste,others
3871,46.2697,-81.7706,Hydro,others
29269,42.9496,-85.6932,Waste,others
2673,-21.75,-46.6,Hydro,others
34765,20.9419,106.76,Coal,others
25333,43.6136,-70.5525,Hydro,others
26578,41.5556,-81.5892,Biomass,others
13283,52.5117,13.4209,Gas,others
14135,24.223,81.2747,Hydro,others
10905,45.8905,2.1825,Hydro,others
1895,-22.9927,-47.0976,Oil,others
13102,49.2613,11.4516,Biomass,others
1477,-11.335,-62.2767,Oil,others
14659,15.2761,74.5268,Hydro,others
9311,6.3771,-75.4478,Hydro,others
1137,44.3774,17.2816,Hydro,others
27026,45.0414,-93.7905,Oil,others
25604,47.5213,-111.2614,Hydro,others
4646,42.9346,-82.4381,Gas,others
12373,45.5574,6.8693,Hydro,others
159,-27.2369,-61.1939,Oil,others
17044,49.6588,83.347,Hydro,others
34348,43.4566,-83.1889,Oil,others
1605,-27.6206,-53.8047,Hydro,others
18966,40.0897,-7.8579,Hydro,others
21853,40.0101,52.9255,Oil,others
17047,49.9161,73.2365,Coal,others
25015,37.5,-122.4,Waste,others
26181,46.848,-68.0026,Oil,others
32937,39.4704,-120.1046,Hydro,others
30439,40.2352,-75.6193,Oil,others
32848,47.6263,-117.5042,Waste,others
27748,32.7563,-96.4916,Gas,others
22661,54.6477,-1.2058,Biomass,others
